repl,seqtype,line,target_id,est_counts,eff_length,length,tpm,subgroup,mix1.conc.attomols.ul,mix2.conc.attomols.ul,expected.fc.ratio,log2(mix1.over.mix2),dilution,amount.added,molecules_of_seq
rep2,rna,Ara+2,ERC_00131,27,747,771,0.7986069175827595,A,117.1875,29.296875,4,2,100,4,2822878.5937500005
rep2,rna,Ara+2,ERC_00134,0,250,274,0,A,1.83105469,0.45776367,4,2,100,4,44107.47808756516
rep2,rna,Ara+2,ERC_00136,915,1009,1033,20.036406460463386,A,1875,468.75,4,2,100,4,45166057.50000001
rep2,rna,Ara+2,ERC_00137,0,513,537,0,D,0.91552734,1.83105469,0.5,-1,100,4,22053.738923339766
rep2,rna,Ara+2,ERC_00138,0,1000,1024,0,B,0.11444092,0.11444092,1,0,100,4,2756.7174256388803
rep2,rna,Ara+2,ERC_00142,0,469,493,0,B,0.22888184,0.22888184,1,0,100,4,5513.434851277761
rep2,rna,Ara+2,ERC_00143,1,760,784,0.029072093929547824,C,3.66210938,5.49316406,0.67,-0.58,100,4,88214.95617513033
rep2,rna,Ara+2,ERC_00144,12,514,538,0.5158317055203816,A,29.296875,7.32421875,4,2,100,4,705719.6484375001
rep2,rna,Ara+2,ERC_00145,169,1018,1042,3.667995819559059,C,937.5,1406.25,0.67,-0.58,100,4,22583028.750000004
rep2,rna,Ara+2,ERC_00147,0,999,1023,0,A,0.91552734,0.22888184,4,2,100,4,22053.738923339766
rep2,rna,Ara+2,ERC_00148,3,470,494,0.14103058331780646,B,14.6484375,14.6484375,1,0,100,4,352859.82421875006
rep2,rna,Ara+2,ERC_00150,0,719,743,0,B,3.66210938,3.66210938,1,0,100,4,88214.95617513033
rep2,rna,Ara+2,ERC_00154,2,513,537,0.08613953756903059,A,7.32421875,1.83105469,4,2,100,4,176429.91210937503
rep2,rna,Ara+2,ERC_00156,0,470,494,0,A,0.45776367,0.11444092,4,2,100,4,11026.869461669883
rep2,rna,Ara+2,ERC_00157,1,995,1019,0.02220582048890085,C,7.32421875,10.9863281,0.67,-0.58,100,4,176429.91210937503
rep2,rna,Ara+2,ERC_00158,1,1003,1027,0.022028705270644412,B,0.45776367,0.45776367,1,0,100,4,11026.869461669883
rep2,rna,Ara+2,ERC_00160,9,719,743,0.27656901596398764,D,7.32421875,14.6484375,0.5,-1,100,4,176429.91210937503
rep2,rna,Ara+2,ERC_00162,9,499,523,0.39850325145913246,C,58.59375,87.890625,0.67,-0.58,100,4,1411439.2968750002
rep2,rna,Ara+2,ERC_00163,3,519,543,0.1277155571471465,D,14.6484375,29.296875,0.5,-1,100,4,352859.82421875006
rep2,rna,Ara+2,ERC_00164,0,998,1022,0,C,0.45776367,0.68664551,0.67,-0.58,100,4,11026.869461669883
rep2,rna,Ara+2,ERC_00165,29,848,872,0.7556001771311722,D,58.59375,117.1875,0.5,-1,100,4,1411439.2968750002
rep2,rna,Ara+2,ERC_00168,0,1000,1024,0,D,0.45776367,0.91552734,0.5,-1,100,4,11026.869461669883
rep2,rna,Ara+2,ERC_00170,7,999,1023,0.15481835806325767,A,14.6484375,3.66210938,4,2,100,4,352859.82421875006
rep2,rna,Ara+2,ERC_00171,578,481,505,26.55049775752966,B,3750,3750,1,0,100,4,90332115.00000001
rep1,ribo,Ara-3,ERC_00002,11,1037,1061,2.0042418501018218,D,15000,30000,0.5,-1,10,0.631,569995645.6500001
rep1,ribo,Ara-3,ERC_00003,0,999,1023,0,D,937.5,1875,0.5,-1,10,0.631,35624727.853125006
rep1,ribo,Ara-3,ERC_00004,0,499,523,0,A,7500,1875,4,2,10,0.631,284997822.82500005
rep1,ribo,Ara-3,ERC_00009,3,960,984,0.5904542041351105,B,937.5,937.5,1,0,10,0.631,35624727.853125006
rep1,ribo,Ara-3,ERC_00012,0,970,994,0,C,0.11444092,0.17166138,0.67,-0.58,10,0.631,4348.7217389453335
rep1,ribo,Ara-3,ERC_00013,0,784,808,0,D,0.91552734,1.83105469,0.5,-1,10,0.631,34789.77315156848
rep1,ribo,Ara-3,ERC_00014,0,1933,1957,0,D,3.66210938,7.32421875,0.5,-1,10,0.631,139159.0933662681
rep1,ribo,Ara-3,ERC_00016,0,820,844,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.631,8697.443477890667
rep1,ribo,Ara-3,ERC_00017,0,1112,1136,0,A,0.11444092,0.02861023,4,2,10,0.631,4348.7217389453335
rep1,ribo,Ara-3,ERC_00019,0,620,644,0,A,29.296875,7.32421875,4,2,10,0.631,1113272.7454101564
rep1,ribo,Ara-3,ERC_00022,0,727,751,0,D,234.375,468.75,0.5,-1,10,0.631,8906181.963281251
rep1,ribo,Ara-3,ERC_00024,0,512,536,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.631,8697.443477890667
rep1,ribo,Ara-3,ERC_00025,0,1970,1994,0,B,58.59375,58.59375,1,0,10,0.631,2226545.490820313
rep1,ribo,Ara-3,ERC_00028,0,1106,1130,0,A,3.66210938,0.91552734,4,2,10,0.631,139159.0933662681
rep1,ribo,Ara-3,ERC_00031,0,1114,1138,0,B,1.83105469,1.83105469,1,0,10,0.631,69579.54668313405
rep1,ribo,Ara-3,ERC_00033,0,1998,2022,0,A,1.83105469,0.45776367,4,2,10,0.631,69579.54668313405
rep1,ribo,Ara-3,ERC_00034,0,995,1019,0,B,7.32421875,7.32421875,1,0,10,0.631,278318.1863525391
rep1,ribo,Ara-3,ERC_00035,0,1106,1130,0,B,117.1875,117.1875,1,0,10,0.631,4453090.981640626
rep1,ribo,Ara-3,ERC_00039,0,716,740,0,C,3.66210938,5.49316406,0.67,-0.58,10,0.631,139159.0933662681
rep1,ribo,Ara-3,ERC_00040,0,720,744,0,C,0.91552734,1.37329102,0.67,-0.58,10,0.631,34789.77315156848
rep1,ribo,Ara-3,ERC_00041,0,1098,1122,0,D,0.22888184,0.45776367,0.5,-1,10,0.631,8697.443477890667
rep1,ribo,Ara-3,ERC_00042,2,999,1023,0.3782689596060768,B,468.75,468.75,1,0,10,0.631,17812363.926562503
rep1,ribo,Ara-3,ERC_00043,2,999,1023,0.3782689596060768,D,468.75,937.5,0.5,-1,10,0.631,17812363.926562503
rep1,ribo,Ara-3,ERC_00044,1,1132,1156,0.16691284922547292,C,117.1875,175.78125,0.67,-0.58,10,0.631,4453090.981640626
rep1,ribo,Ara-3,ERC_00046,3,498,522,1.138224971826719,D,3750,7500,0.5,-1,10,0.631,142498911.41250002
rep1,ribo,Ara-3,ERC_00048,0,968,992,0,D,0.01430512,0.02861023,0.5,-1,10,0.631,543.5904073667153
rep1,ribo,Ara-3,ERC_00051,0,250,274,0,B,58.59375,58.59375,1,0,10,0.631,2226545.490820313
rep1,ribo,Ara-3,ERC_00053,0,999,1023,0,B,29.296875,29.296875,1,0,10,0.631,1113272.7454101564
rep1,ribo,Ara-3,ERC_00054,0,250,274,0,C,14.6484375,21.9726563,0.67,-0.58,10,0.631,556636.3727050782
rep1,ribo,Ara-3,ERC_00057,0,997,1021,0,C,0.01430512,0.02145767,0.67,-0.58,10,0.631,543.5904073667153
rep1,ribo,Ara-3,ERC_00058,0,1112,1136,0,C,1.83105469,2.74658203,0.67,-0.58,10,0.631,69579.54668313405
rep1,ribo,Ara-3,ERC_00059,0,501,525,0,D,14.6484375,29.296875,0.5,-1,10,0.631,556636.3727050782
rep1,ribo,Ara-3,ERC_00060,0,499,523,0,B,234.375,234.375,1,0,10,0.631,8906181.963281251
rep1,ribo,Ara-3,ERC_00061,0,1112,1136,0,D,0.05722046,0.11444092,0.5,-1,10,0.631,2174.3608694726668
rep1,ribo,Ara-3,ERC_00062,0,999,1023,0,A,58.59375,14.6484375,4,2,10,0.631,2226545.490820313
rep1,ribo,Ara-3,ERC_00067,0,620,644,0,B,3.66210938,3.66210938,1,0,10,0.631,139159.0933662681
rep1,ribo,Ara-3,ERC_00069,0,1113,1137,0,D,1.83105469,3.66210938,0.5,-1,10,0.631,69579.54668313405
rep1,ribo,Ara-3,ERC_00071,0,618,642,0,C,58.59375,87.890625,0.67,-0.58,10,0.631,2226545.490820313
rep1,ribo,Ara-3,ERC_00073,0,579,603,0,B,0.91552734,0.91552734,1,0,10,0.631,34789.77315156848
rep1,ribo,Ara-3,ERC_00074,4,498,522,1.5176332957689584,C,15000,22500,0.67,-0.58,10,0.631,569995645.6500001
rep1,ribo,Ara-3,ERC_00075,0,999,1023,0,B,0.01430512,0.01430512,1,0,10,0.631,543.5904073667153
rep1,ribo,Ara-3,ERC_00076,2,618,642,0.6114736094603086,C,234.375,351.5625,0.67,-0.58,10,0.631,8906181.963281251
rep1,ribo,Ara-3,ERC_00077,0,249,273,0,D,3.66210938,7.32421875,0.5,-1,10,0.631,139159.0933662681
rep1,ribo,Ara-3,ERC_00078,0,969,993,0,D,29.296875,58.59375,0.5,-1,10,0.631,1113272.7454101564
rep1,ribo,Ara-3,ERC_00079,0,620,644,0,D,58.59375,117.1875,0.5,-1,10,0.631,2226545.490820313
rep1,ribo,Ara-3,ERC_00081,0,510,534,0,D,0.22888184,0.45776367,0.5,-1,10,0.631,8697.443477890667
rep1,ribo,Ara-3,ERC_00083,0,998,1022,0,A,0.02861023,0.00715256,4,2,10,0.631,1087.1804347363334
rep1,ribo,Ara-3,ERC_00084,0,970,994,0,C,29.296875,43.9453125,0.67,-0.58,10,0.631,1113272.7454101564
rep1,ribo,Ara-3,ERC_00085,0,820,844,0,A,7.32421875,1.83105469,4,2,10,0.631,278318.1863525391
rep1,ribo,Ara-3,ERC_00086,0,996,1020,0,D,0.11444092,0.22888184,0.5,-1,10,0.631,4348.7217389453335
rep1,ribo,Ara-3,ERC_00092,0,1100,1124,0,A,234.375,58.59375,4,2,10,0.631,8906181.963281251
rep1,ribo,Ara-3,ERC_00095,0,497,521,0,A,117.1875,29.296875,4,2,10,0.631,4453090.981640626
rep1,ribo,Ara-3,ERC_00096,20,1083,1107,3.489295389164088,B,15000,15000,1,0,10,0.631,569995645.6500001
rep1,ribo,Ara-3,ERC_00097,0,499,523,0,A,0.45776367,0.11444092,4,2,10,0.631,17394.88657578424
rep1,ribo,Ara-3,ERC_00098,0,1119,1143,0,C,0.05722046,0.08583069,0.67,-0.58,10,0.631,2174.3608694726668
rep1,ribo,Ara-3,ERC_00099,0,1326,1350,0,C,14.6484375,21.9726563,0.67,-0.58,10,0.631,556636.3727050782
rep1,ribo,Ara-3,ERC_00104,0,1998,2022,0,B,0.22888184,0.22888184,1,0,10,0.631,8697.443477890667
rep1,ribo,Ara-3,ERC_00108,0,998,1022,0,A,937.5,234.375,4,2,10,0.631,35624727.853125006
rep1,ribo,Ara-3,ERC_00109,0,512,536,0,B,0.91552734,0.91552734,1,0,10,0.631,34789.77315156848
rep1,ribo,Ara-3,ERC_00111,0,970,994,0,C,468.75,703.125,0.67,-0.58,10,0.631,17812363.926562503
rep1,ribo,Ara-3,ERC_00112,0,1112,1136,0,D,117.1875,234.375,0.5,-1,10,0.631,4453090.981640626
rep1,ribo,Ara-3,ERC_00113,5,816,840,1.1577533414413932,C,3750,5625,0.67,-0.58,10,0.631,142498911.41250002
rep1,ribo,Ara-3,ERC_00116,4,1967,1991,0.38423049379407287,A,468.75,117.1875,4,2,10,0.631,17812363.926562503
rep1,ribo,Ara-3,ERC_00117,0,1112,1136,0,B,0.05722046,0.05722046,1,0,10,0.631,2174.3608694726668
rep1,ribo,Ara-3,ERC_00120,0,512,536,0,C,0.91552734,1.37329102,0.67,-0.58,10,0.631,34789.77315156848
rep1,ribo,Ara-3,ERC_00123,0,998,1022,0,A,0.22888184,0.05722046,4,2,10,0.631,8697.443477890667
rep1,ribo,Ara-3,ERC_00126,0,1094,1118,0,B,14.6484375,14.6484375,1,0,10,0.631,556636.3727050782
rep1,ribo,Ara-3,ERC_00130,42,1035,1059,7.66734734645013,A,30000,7500,4,2,10,0.631,1139991291.3000002
rep1,ribo,Ara-3,ERC_00131,0,747,771,0,A,117.1875,29.296875,4,2,10,0.631,4453090.981640626
rep1,ribo,Ara-3,ERC_00134,0,250,274,0,A,1.83105469,0.45776367,4,2,10,0.631,69579.54668313405
rep1,ribo,Ara-3,ERC_00136,2,1009,1033,0.3745200105515071,A,1875,468.75,4,2,10,0.631,71249455.70625001
rep1,ribo,Ara-3,ERC_00137,0,513,537,0,D,0.91552734,1.83105469,0.5,-1,10,0.631,34789.77315156848
rep1,ribo,Ara-3,ERC_00138,0,1000,1024,0,B,0.11444092,0.11444092,1,0,10,0.631,4348.7217389453335
rep1,ribo,Ara-3,ERC_00142,0,469,493,0,B,0.22888184,0.22888184,1,0,10,0.631,8697.443477890667
rep1,ribo,Ara-3,ERC_00143,0,760,784,0,C,3.66210938,5.49316406,0.67,-0.58,10,0.631,139159.0933662681
rep1,ribo,Ara-3,ERC_00144,0,514,538,0,A,29.296875,7.32421875,4,2,10,0.631,1113272.7454101564
rep1,ribo,Ara-3,ERC_00145,0,1018,1042,0,C,937.5,1406.25,0.67,-0.58,10,0.631,35624727.853125006
rep1,ribo,Ara-3,ERC_00147,0,999,1023,0,A,0.91552734,0.22888184,4,2,10,0.631,34789.77315156848
rep1,ribo,Ara-3,ERC_00148,0,470,494,0,B,14.6484375,14.6484375,1,0,10,0.631,556636.3727050782
rep1,ribo,Ara-3,ERC_00150,0,719,743,0,B,3.66210938,3.66210938,1,0,10,0.631,139159.0933662681
rep1,ribo,Ara-3,ERC_00154,0,513,537,0,A,7.32421875,1.83105469,4,2,10,0.631,278318.1863525391
rep1,ribo,Ara-3,ERC_00156,0,470,494,0,A,0.45776367,0.11444092,4,2,10,0.631,17394.88657578424
rep1,ribo,Ara-3,ERC_00157,0,995,1019,0,C,7.32421875,10.9863281,0.67,-0.58,10,0.631,278318.1863525391
rep1,ribo,Ara-3,ERC_00158,0,1003,1027,0,B,0.45776367,0.45776367,1,0,10,0.631,17394.88657578424
rep1,ribo,Ara-3,ERC_00160,0,719,743,0,D,7.32421875,14.6484375,0.5,-1,10,0.631,278318.1863525391
rep1,ribo,Ara-3,ERC_00162,0,499,523,0,C,58.59375,87.890625,0.67,-0.58,10,0.631,2226545.490820313
rep1,ribo,Ara-3,ERC_00163,0,519,543,0,D,14.6484375,29.296875,0.5,-1,10,0.631,556636.3727050782
rep1,ribo,Ara-3,ERC_00164,0,998,1022,0,C,0.45776367,0.68664551,0.67,-0.58,10,0.631,17394.88657578424
rep1,ribo,Ara-3,ERC_00165,0,848,872,0,D,58.59375,117.1875,0.5,-1,10,0.631,2226545.490820313
rep1,ribo,Ara-3,ERC_00168,0,1000,1024,0,D,0.45776367,0.91552734,0.5,-1,10,0.631,17394.88657578424
rep1,ribo,Ara-3,ERC_00170,0,999,1023,0,A,14.6484375,3.66210938,4,2,10,0.631,556636.3727050782
rep1,ribo,Ara-3,ERC_00171,2,481,505,0.7856355314895441,B,3750,3750,1,0,10,0.631,142498911.41250002
rep2,ribo,Ara-3,ERC_00002,800,1037,1061,47.087167277170614,D,15000,30000,0.5,-1,10,0.463,418237692.4500001
rep2,ribo,Ara-3,ERC_00003,42,999,1023,2.566109213701062,D,937.5,1875,0.5,-1,10,0.463,26139855.778125007
rep2,ribo,Ara-3,ERC_00004,104,499,523,12.72108420969012,A,7500,1875,4,2,10,0.463,209118846.22500005
rep2,ribo,Ara-3,ERC_00009,59,960,984,3.7512163483322,B,937.5,937.5,1,0,10,0.463,26139855.778125007
rep2,ribo,Ara-3,ERC_00012,0,970,994,0,C,0.11444092,0.17166138,0.67,-0.58,10,0.463,3190.900420177004
rep2,ribo,Ara-3,ERC_00013,1,784,808,0.07785298543754132,D,0.91552734,1.83105469,0.5,-1,10,0.463,25527.20280376578
rep2,ribo,Ara-3,ERC_00014,0,1933,1957,0,D,3.66210938,7.32421875,0.5,-1,10,0.463,102108.81177271335
rep2,ribo,Ara-3,ERC_00016,0,820,844,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.463,6381.800840354008
rep2,ribo,Ara-3,ERC_00017,0,1112,1136,0,A,0.11444092,0.02861023,4,2,10,0.463,3190.900420177004
rep2,ribo,Ara-3,ERC_00019,2,620,644,0.19689271155816906,A,29.296875,7.32421875,4,2,10,0.463,816870.4930664065
rep2,ribo,Ara-3,ERC_00022,19,727,751,1.5951830413722363,D,234.375,468.75,0.5,-1,10,0.463,6534963.944531252
rep2,ribo,Ara-3,ERC_00024,0,512,536,0,C,0.22888184,0.34332275,0.67,-0.58,10,0.463,6381.800840354008
rep2,ribo,Ara-3,ERC_00025,4,1970,1994,0.1239324681888983,B,58.59375,58.59375,1,0,10,0.463,1633740.986132813
rep2,ribo,Ara-3,ERC_00028,1,1106,1130,0.05518692638610525,A,3.66210938,0.91552734,4,2,10,0.463,102108.81177271335
rep2,ribo,Ara-3,ERC_00031,0,1114,1138,0,B,1.83105469,1.83105469,1,0,10,0.463,51054.405886356675
rep2,ribo,Ara-3,ERC_00033,1,1998,2022,0.03054891921072693,A,1.83105469,0.45776367,4,2,10,0.463,51054.405886356675
rep2,ribo,Ara-3,ERC_00034,1,995,1019,0.06134345787239438,B,7.32421875,7.32421875,1,0,10,0.463,204217.62326660161
rep2,ribo,Ara-3,ERC_00035,13,1106,1130,0.7174300430193683,B,117.1875,117.1875,1,0,10,0.463,3267481.972265626
rep2,ribo,Ara-3,ERC_00039,0,716,740,0,C,3.66210938,5.49316406,0.67,-0.58,10,0.463,102108.81177271335
rep2,ribo,Ara-3,ERC_00040,1,720,744,0.08477325080976723,C,0.91552734,1.37329102,0.67,-0.58,10,0.463,25527.20280376578
rep2,ribo,Ara-3,ERC_00041,0,1098,1122,0,D,0.22888184,0.45776367,0.5,-1,10,0.463,6381.800840354008
rep2,ribo,Ara-3,ERC_00042,27,999,1023,1.6496416373792544,B,468.75,468.75,1,0,10,0.463,13069927.889062503
rep2,ribo,Ara-3,ERC_00043,50,999,1023,3.0548919210726933,D,468.75,937.5,0.5,-1,10,0.463,13069927.889062503
rep2,ribo,Ara-3,ERC_00044,5,1132,1156,0.26959691070243996,C,117.1875,175.78125,0.67,-0.58,10,0.463,3267481.972265626
rep2,ribo,Ara-3,ERC_00046,153,498,522,18.752251624907544,D,3750,7500,0.5,-1,10,0.463,104559423.11250003
rep2,ribo,Ara-3,ERC_00048,0,968,992,0,D,0.01430512,0.02861023,0.5,-1,10,0.463,398.8626919346897
rep2,ribo,Ara-3,ERC_00051,2,250,274,0.48829392466425925,B,58.59375,58.59375,1,0,10,0.463,1633740.986132813
rep2,ribo,Ara-3,ERC_00053,4,999,1023,0.24439135368581544,B,29.296875,29.296875,1,0,10,0.463,816870.4930664065
rep2,ribo,Ara-3,ERC_00054,2,250,274,0.48829392466425925,C,14.6484375,21.9726563,0.67,-0.58,10,0.463,408435.24653320323
rep2,ribo,Ara-3,ERC_00057,0,997,1021,0,C,0.01430512,0.02145767,0.67,-0.58,10,0.463,398.8626919346897
rep2,ribo,Ara-3,ERC_00058,0,1112,1136,0,C,1.83105469,2.74658203,0.67,-0.58,10,0.463,51054.405886356675
rep2,ribo,Ara-3,ERC_00059,2,501,525,0.24365964304603754,D,14.6484375,29.296875,0.5,-1,10,0.463,408435.24653320323
rep2,ribo,Ara-3,ERC_00060,13,499,523,1.590135526211265,B,234.375,234.375,1,0,10,0.463,6534963.944531252
rep2,ribo,Ara-3,ERC_00061,0,1112,1136,0,D,0.05722046,0.11444092,0.5,-1,10,0.463,1595.450210088502
rep2,ribo,Ara-3,ERC_00062,2,999,1023,0.12219567684290772,A,58.59375,14.6484375,4,2,10,0.463,1633740.986132813
rep2,ribo,Ara-3,ERC_00067,0,620,644,0,B,3.66210938,3.66210938,1,0,10,0.463,102108.81177271335
rep2,ribo,Ara-3,ERC_00069,0,1113,1137,0,D,1.83105469,3.66210938,0.5,-1,10,0.463,51054.405886356675
rep2,ribo,Ara-3,ERC_00071,2,618,642,0.19752990479945765,C,58.59375,87.890625,0.67,-0.58,10,0.463,1633740.986132813
rep2,ribo,Ara-3,ERC_00073,0,579,603,0,B,0.91552734,0.91552734,1,0,10,0.463,25527.20280376578
rep2,ribo,Ara-3,ERC_00074,285,498,522,34.93066479149445,C,15000,22500,0.67,-0.58,10,0.463,418237692.4500001
rep2,ribo,Ara-3,ERC_00075,0,999,1023,0,B,0.01430512,0.01430512,1,0,10,0.463,398.8626919346897
rep2,ribo,Ara-3,ERC_00076,20,618,642,1.9752990479945765,C,234.375,351.5625,0.67,-0.58,10,0.463,6534963.944531252
rep2,ribo,Ara-3,ERC_00077,0,249,273,0,D,3.66210938,7.32421875,0.5,-1,10,0.463,102108.81177271335
rep2,ribo,Ara-3,ERC_00078,1,969,993,0.06298941236639051,D,29.296875,58.59375,0.5,-1,10,0.463,816870.4930664065
rep2,ribo,Ara-3,ERC_00079,2,620,644,0.19689271155816906,D,58.59375,117.1875,0.5,-1,10,0.463,1633740.986132813
rep2,ribo,Ara-3,ERC_00081,0,510,534,0,D,0.22888184,0.45776367,0.5,-1,10,0.463,6381.800840354008
rep2,ribo,Ara-3,ERC_00083,0,998,1022,0,A,0.02861023,0.00715256,4,2,10,0.463,797.725105044251
rep2,ribo,Ara-3,ERC_00084,3,970,994,0.18877342448360537,C,29.296875,43.9453125,0.67,-0.58,10,0.463,816870.4930664065
rep2,ribo,Ara-3,ERC_00085,0,820,844,0,A,7.32421875,1.83105469,4,2,10,0.463,204217.62326660161
rep2,ribo,Ara-3,ERC_00086,0,996,1020,0,D,0.11444092,0.22888184,0.5,-1,10,0.463,3190.900420177004
rep2,ribo,Ara-3,ERC_00092,23,1100,1124,1.2762227576452232,A,234.375,58.59375,4,2,10,0.463,6534963.944531252
rep2,ribo,Ara-3,ERC_00095,4,497,521,0.4912413729016693,A,117.1875,29.296875,4,2,10,0.463,3267481.972265626
rep2,ribo,Ara-3,ERC_00096,976,1083,1107,55.00633315700797,B,15000,15000,1,0,10,0.463,418237692.4500001
rep2,ribo,Ara-3,ERC_00097,0,499,523,0,A,0.45776367,0.11444092,4,2,10,0.463,12763.60140188289
rep2,ribo,Ara-3,ERC_00098,0,1119,1143,0,C,0.05722046,0.08583069,0.67,-0.58,10,0.463,1595.450210088502
rep2,ribo,Ara-3,ERC_00099,0,1326,1350,0,C,14.6484375,21.9726563,0.67,-0.58,10,0.463,408435.24653320323
rep2,ribo,Ara-3,ERC_00104,35,1998,2022,1.0692121723754426,B,0.22888184,0.22888184,1,0,10,0.463,6381.800840354008
rep2,ribo,Ara-3,ERC_00108,138,998,1022,8.439950100659791,A,937.5,234.375,4,2,10,0.463,26139855.778125007
rep2,ribo,Ara-3,ERC_00109,0,512,536,0,B,0.91552734,0.91552734,1,0,10,0.463,25527.20280376578
rep2,ribo,Ara-3,ERC_00111,29,970,994,1.8248097700081856,C,468.75,703.125,0.67,-0.58,10,0.463,13069927.889062503
rep2,ribo,Ara-3,ERC_00112,8,1112,1136,0.43911324160454973,D,117.1875,234.375,0.5,-1,10,0.463,3267481.972265626
rep2,ribo,Ara-3,ERC_00113,196,816,840,14.660785728277393,C,3750,5625,0.67,-0.58,10,0.463,104559423.11250003
rep2,ribo,Ara-3,ERC_00116,90,1967,1991,2.792733427795077,A,468.75,117.1875,4,2,10,0.463,13069927.889062503
rep2,ribo,Ara-3,ERC_00117,0,1112,1136,0,B,0.05722046,0.05722046,1,0,10,0.463,1595.450210088502
rep2,ribo,Ara-3,ERC_00120,0,512,536,0,C,0.91552734,1.37329102,0.67,-0.58,10,0.463,25527.20280376578
rep2,ribo,Ara-3,ERC_00123,0,998,1022,0,A,0.22888184,0.05722046,4,2,10,0.463,6381.800840354008
rep2,ribo,Ara-3,ERC_00126,1,1094,1118,0.05579226744335686,B,14.6484375,14.6484375,1,0,10,0.463,408435.24653320323
rep2,ribo,Ara-3,ERC_00130,1982,1035,1059,116.88388389910168,A,30000,7500,4,2,10,0.463,836475384.9000002
rep2,ribo,Ara-3,ERC_00131,11,747,771,0.8988007314770501,A,117.1875,29.296875,4,2,10,0.463,3267481.972265626
rep2,ribo,Ara-3,ERC_00134,0,250,274,0,A,1.83105469,0.45776367,4,2,10,0.463,51054.405886356675
rep2,ribo,Ara-3,ERC_00136,150,1009,1033,9.073846469231775,A,1875,468.75,4,2,10,0.463,52279711.55625001
rep2,ribo,Ara-3,ERC_00137,0,513,537,0,D,0.91552734,1.83105469,0.5,-1,10,0.463,25527.20280376578
rep2,ribo,Ara-3,ERC_00138,0,1000,1024,0,B,0.11444092,0.11444092,1,0,10,0.463,3190.900420177004
rep2,ribo,Ara-3,ERC_00142,0,469,493,0,B,0.22888184,0.22888184,1,0,10,0.463,6381.800840354008
rep2,ribo,Ara-3,ERC_00143,0,760,784,0,C,3.66210938,5.49316406,0.67,-0.58,10,0.463,102108.81177271335
rep2,ribo,Ara-3,ERC_00144,0,514,538,0,A,29.296875,7.32421875,4,2,10,0.463,816870.4930664065
rep2,ribo,Ara-3,ERC_00145,63,1018,1042,3.777322845511829,C,937.5,1406.25,0.67,-0.58,10,0.463,26139855.778125007
rep2,ribo,Ara-3,ERC_00147,1,999,1023,0.06109783842145386,A,0.91552734,0.22888184,4,2,10,0.463,25527.20280376578
rep2,ribo,Ara-3,ERC_00148,0,470,494,0,B,14.6484375,14.6484375,1,0,10,0.463,408435.24653320323
rep2,ribo,Ara-3,ERC_00150,1,719,743,0.0848911551919783,B,3.66210938,3.66210938,1,0,10,0.463,102108.81177271335
rep2,ribo,Ara-3,ERC_00154,0,513,537,0,A,7.32421875,1.83105469,4,2,10,0.463,204217.62326660161
rep2,ribo,Ara-3,ERC_00156,0,470,494,0,A,0.45776367,0.11444092,4,2,10,0.463,12763.60140188289
rep2,ribo,Ara-3,ERC_00157,3,995,1019,0.18403037361718314,C,7.32421875,10.9863281,0.67,-0.58,10,0.463,204217.62326660161
rep2,ribo,Ara-3,ERC_00158,0,1003,1027,0,B,0.45776367,0.45776367,1,0,10,0.463,12763.60140188289
rep2,ribo,Ara-3,ERC_00160,0,719,743,0,D,7.32421875,14.6484375,0.5,-1,10,0.463,204217.62326660161
rep2,ribo,Ara-3,ERC_00162,3,499,523,0.36695435220259964,C,58.59375,87.890625,0.67,-0.58,10,0.463,1633740.986132813
rep2,ribo,Ara-3,ERC_00163,5,519,543,0.5880225489694836,D,14.6484375,29.296875,0.5,-1,10,0.463,408435.24653320323
rep2,ribo,Ara-3,ERC_00164,0,998,1022,0,C,0.45776367,0.68664551,0.67,-0.58,10,0.463,12763.60140188289
rep2,ribo,Ara-3,ERC_00165,5,848,872,0.3598864421169364,D,58.59375,117.1875,0.5,-1,10,0.463,1633740.986132813
rep2,ribo,Ara-3,ERC_00168,0,1000,1024,0,D,0.45776367,0.91552734,0.5,-1,10,0.463,12763.60140188289
rep2,ribo,Ara-3,ERC_00170,4,999,1023,0.24439135368581544,A,14.6484375,3.66210938,4,2,10,0.463,408435.24653320323
rep2,ribo,Ara-3,ERC_00171,155,481,505,19.668804137983418,B,3750,3750,1,0,10,0.463,104559423.11250003
rep1,rna,Ara-3,ERC_00002,3524,1037,1061,165.23829675104963,D,15000,30000,0.5,-1,100,3,270996345.00000006
rep1,rna,Ara-3,ERC_00003,107,999,1023,5.208010555731587,D,937.5,1875,0.5,-1,100,3,16937271.562500004
rep1,rna,Ara-3,ERC_00004,191,499,523,18.611714759024373,A,7500,1875,4,2,100,3,135498172.50000003
rep1,rna,Ara-3,ERC_00009,231,960,984,11.70022768628916,B,937.5,937.5,1,0,100,3,16937271.562500004
rep1,rna,Ara-3,ERC_00012,0,970,994,0,C,0.11444092,0.17166138,0.67,-0.58,100,3,2067.53806922916
rep1,rna,Ara-3,ERC_00013,1,784,808,0.06202081996442703,D,0.91552734,1.83105469,0.5,-1,100,3,16540.304192504824
rep1,rna,Ara-3,ERC_00014,0,1933,1957,0,D,3.66210938,7.32421875,0.5,-1,100,3,66161.21713134774
